사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도
K15418-A-008,SU-P-3353,한영외국어고등학교,범죄의 여왕,2016,K15418,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15418,서울특별시,강동구,서울특별시 강동구 상일동 166,"서울특별시 강동구 동남로 832 한영중,고등학교",37.5485728,127.1573809
K15418-A-009,GG-P-0488,동그라미모텔,범죄의 여왕,2016,K15418,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15418,경기도,고양시,경기도 고양시 덕양구 관산동 539-1,경기도 고양시 덕양구 동헌로9번길 8,37.7050193,126.859431
K15483-A-002,GJ-P-0009,광주CGI센터,중독노래방,2015,K15483,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15483,광주광역시,남구,광주광역시 남구 송하동 373-3,광주광역시 남구 송암로 60 3층,35.110705,126.877533
K15483-A-003,GN-P-0346,합천영상테마파크,중독노래방,2015,K15483,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15483,경상남도,합천군,경상남도 합천군 용주면 가호리 256-5,경상남도 합천군 용주면 합천호수로 757,35.5490358,128.0728942
K15518-A-001,GW-P-0335,양양국제공항,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,강원도,양양군,강원도 양양군 손양면 동호리 545,강원도 양양군 손양면 공항로 201,38.0572576,128.6688241
K15518-A-002,SU-P-3373,합정역 6호선(구 T.G.I FRIDAYS 메세나폴리스점),국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,서울특별시,마포구,서울특별시 마포구 합정동 414,서울특별시 마포구 양화로 지하 45,37.5488601,126.9154564
K15518-A-003,SU-P-2773,정성손칼국수,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,서울특별시,용산구,서울특별시 용산구 한강로2가 98-1,서울특별시 용산구 한강대로48길 18,37.5313398,126.9713871
K15518-A-005,GW-P-0320,쏠비치 양양,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,강원도,양양군,강원도 양양군 손양면 오산리 23-4,강원도 양양군 손양면 선사유적로 678,38.0883846,128.6659954
K15518-A-006,SU-P-2723,잠실종합운동장 인라인연습장,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,서울특별시,송파구,서울특별시 송파구 잠실동 10,서울특별시 송파구 올림픽로 25,37.5164759,127.0730032
K15518-A-008,SU-P-0533,낙산공원,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,서울특별시,종로구,서울특별시 종로구 동숭동 산2-10,서울특별시 종로구 낙산길 41,37.5819456,127.0065136
K15518-A-009,SU-P-3319,한국푸드테크실용전문학교,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,서울특별시,금천구,서울특별시 금천구 독산동 900-7,서울특별시 금천구 남부순환로 1412 로이빌딩,37.4802653,126.9077766
K15518-A-010,SU-P-2235,아크레도 롯데백화점 에비뉴엘월드타워점,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,서울특별시,송파구,서울특별시 송파구 신천동 29 롯데백화점에비뉴엘월드타워점,서울특별시 송파구 올림픽로 300 롯데백화점에비뉴엘월드타워점,37.5129211,127.1027399
K15518-A-011,CB-P-0158,청주실내빙상장,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,충청북도,청주시,충청북도 청주시 청원구 사천동 91-15,충청북도 청주시 청원구 밀레니엄로1로 45,36.679415,127.4773802
K15518-A-012,SU-P-3081,태릉국제스케이트장,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,서울특별시,노원구,서울특별시 노원구 공릉동 산223-19,서울특별시 노원구 화랑로 727,37.634967,127.102668
K15518-A-013,SU-P-1047,목동종합운동장 목동아이스링크,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,서울특별시,양천구,서울특별시 양천구 목동 914,서울특별시 양천구 안양천로 939,37.5305061,126.8816557
K15518-A-014,GW-P-0133,길남항,국가대표 2,2016,K15518,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15518,강원도,삼척시,강원도 삼척시 원덕읍 갈남리 99-20,,37.2807179,129.3250892
K15539-A-001,GG-P-1396,코우 본사,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,오산시,경기도 오산시 누읍동 43,경기도 오산시 수목원로88번길 40,37.1419547,127.0585256
K15539-A-002,GG-P-0030,GS25 용인원암점(구 용인외암슈퍼),그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,용인시,경기도 용인시 처인구 남사읍 원암리 216-11,경기도 용인시 처인구 남사읍 천덕산로 429,37.094514,127.1445154
K15539-A-003,SU-P-0251,강북 종합전통시장상인회,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,서울특별시,강북구,서울특별시 강북구 수유동 177-6,서울특별시 강북구 한천로140길 11-31,37.6415028,127.0258334
K15539-A-004,IC-P-0069,나래병원,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,인천광역시,연수구,인천광역시 연수구 청학동 502,인천광역시 연수구 청능대로 69,37.4160188,126.6741357
K15539-A-005,SU-P-2438,오라카이 인사동 스위츠,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,서울특별시,종로구,서울특별시 종로구 낙원동 272,서울특별시 종로구 인사동4길 18,37.5730248,126.9873646
K15539-A-006,GG-P-0207,경기영상과학고등학교,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,고양시,경기도 고양시 일산서구 주엽동 95,경기도 고양시 일산서구 강선로 8 경기영상과학고등학교 본관동,37.6654321,126.7623349
K15539-A-008,SU-P-1999,솔밭근린공원,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,서울특별시,강북구,서울특별시 강북구 우이동 80,서울특별시 강북구 삼양로 561,37.6529561,127.0119033
K15539-A-009,GG-P-0604,무궁화아파트,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,오산시,경기도 오산시 궐동 69-3,경기도 오산시 오산로 340,37.1571379,127.0675917
K15539-A-010,GG-P-1324,착한어시장 원미구청점,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,부천시,경기도 부천시 심곡동 87-3,경기도 부천시 부천로 141,37.4969463,126.7853186
K15539-A-011,IC-P-0227,시민장례식장,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,인천광역시,미추홀구,인천광역시 미추홀구 숭의동 160-8,인천광역시 미추홀구 석정로64번길 22,37.4642853,126.6453974
K15539-A-012,GG-P-0390,남양주장례식장,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,남양주시,경기도 남양주시 진건읍 송능리 48-3,경기도 남양주시 진건읍 진건오남로 458,37.6761312,127.2064438
K15539-A-013,SU-P-3218,하나은행 잠실새내역지점(구 잠실 국빈관),그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,서울특별시,송파구,서울특별시 송파구 잠실동 184-21,서울특별시 송파구 올림픽로 114,37.5112573,127.0831913
K15539-A-014,SU-P-1990,소문난닭집,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,서울특별시,강북구,서울특별시 강북구 수유동 180-43,서울특별시 강북구 도봉로95길 51,37.6424079,127.0263315
K15539-A-015,GG-P-1353,청아공원,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,고양시,경기도 고양시 일산동구 설문동 478-11,경기도 고양시 일산동구 은마길 129,37.7191026,126.805803
K15539-A-016,GG-P-0494,동문현대1급공업사,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,파주시,경기도 파주시 오도동 14-3,경기도 파주시 교하로 1207,37.7449252,126.7299571
K15539-A-017,GG-P-0851,소노캄 고양,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,고양시,경기도 고양시 일산동구 장항동 1756,경기도 고양시 일산동구 태극로 20,37.6619229,126.75081
K15539-A-018,GG-P-1099,오색옛날떡볶이,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,오산시,경기도 오산시 오산동 859-13,경기도 오산시 시장길 13-1,37.1501657,127.0690394
K15539-A-019,GG-P-1097,오산침례교회,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,오산시,경기도 오산시 금암동 517-1,경기도 오산시 수청로 187 오산침례교회,37.1769461,127.0463349
K15539-A-020,GG-P-1110,왕산공원,그랜드파더,2015,K15539,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15539,경기도,고양시,경기도 고양시 일산서구 대화동 왕산공원,,37.6819333,126.751495
K15553-A-001,SU-P-0175,YTN 본사,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,서울특별시,마포구,서울특별시 마포구 상암동 1607,서울특별시 마포구 상암산로 76,37.5791184,126.8923409
K15553-A-002,JJ-P-0169,협재민박(구 밥게스트하우스),올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 협재리 1752-1,제주특별자치도 제주시 한림읍 협재4길 7-4,33.3937747,126.2418345
K15553-A-003,JJ-P-0097,와하하게스트하우스,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선리 1299,제주특별자치도 서귀포시 표선면 민속해안로 317,33.3100184,126.8308218
K15553-A-004,JJ-P-0086,안덕계곡,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 감산리 1946,,33.2554942,126.3543092
K15553-A-005,JJ-P-0054,산방산탄산온천펜션(구 산방산 게스트하우스 1호점),올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 사계리 981,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,33.2487426,126.2994559
K15553-A-007,JJ-P-0019,대평리마을회관,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 창천리 930-4,제주특별자치도 서귀포시 안덕면 대평감산로 43,33.2383562,126.3660028
K15553-A-008,JJ-P-0070,소낭밭가든 전기차충전소,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 회수동 571,제주특별자치도 서귀포시 대포복개로 110번길 133,33.2522002,126.4465671
K15553-A-009,IC-P-0057,국립대학법인인천대학교,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,인천광역시,연수구,인천광역시 연수구 송도동 12-1,인천광역시 연수구 아카데미로 119,37.3748977,126.6323971
K15553-A-010,CN-P-0067,롱디커피(구 SM웨딩 컨벤션),올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,충청남도,공주시,충청남도 공주시 석장리동 22-24,충청남도 공주시 금벽로 1071,36.4442646,127.1972304
K15553-A-011,JJ-P-0156,파르나스호텔 제주(구 제주 하얏트 리젠시 호텔),올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 색달동 3039-1,제주특별자치도 서귀포시 중문관광로72번길 100,33.2446694,126.4057669
K15553-A-012,JJ-P-0099,용눈이오름,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 종달리 산28,,33.4612381,126.8335504
K15553-A-013,GG-P-0718,붓들마을6단지아파트,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,경기도,성남시,경기도 성남시 분당구 삼평동 728,경기도 성남시 분당구 동판교로 212,37.4009503,127.1176529
K15553-A-014,JJ-P-0074,송악산,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모리 산2,,33.199441,126.2906082
K15553-A-015,IC-P-0334,인천국제공항,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,인천광역시,중구,인천광역시 중구 운서동 2851,인천광역시 중구 공항로 272,37.4490059,126.4525677
K15553-A-016,JJ-P-0113,제주국제공항,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,제주시,제주특별자치도 제주시 용담2동 2002,제주특별자치도 제주시 공항로 2,33.506303,126.4921277
K15553-A-017,JJ-P-0107,은하감귤체험농장,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 덕수리 1700,제주특별자치도 서귀포시 안덕면 덕수서로 250 은하감귤체험농장,33.2724771,126.305135
K15553-A-018,IC-P-0158,비바살롱(구 순돌이네 연탄집 옥련지점),올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,인천광역시,연수구,인천광역시 연수구 옥련동 340-2,인천광역시 연수구 옥련로 147,37.4256516,126.6558553
K15553-A-019,SU-P-1345,상도래미안1차아파트,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,서울특별시,동작구,서울특별시 동작구 상도동 450 상도래미안1차아파트,서울특별시 동작구 등용로 38,37.5050435,126.9343565
K15553-A-020,JJ-P-0131,제주특별자치도 서귀포시 표선면 성읍리 공터 1,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 성읍리 599-1,제주특별자치도 서귀포시 표선면 성읍정의현로 99,33.3914636,126.8006584
K15553-A-021,GG-P-1446,판교디지털센터(구 크루셜 테크),올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,경기도,성남시,경기도 성남시 분당구 삼평동 624,경기도 성남시 분당구 판교로 242 판교디지털센터,37.4024206,127.1011112
K15553-A-023,IC-P-0381,인천재능대학교 송림캠퍼스,올레,2016,K15553,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/15553,인천광역시,동구,인천광역시 동구 송림동 122-1,인천광역시 동구 재능로 178,37.4756492,126.6502911
K15554-A-001,GG-P-1053,엘씨자동차운전전문학원,환절기,2018,K15554,,,KMDb,,경기도,파주시,경기도 파주시 문산읍 선유리 664-5,경기도 파주시 문산읍 우계로457번길 11,37.8581543,126.7927333
K15554-A-002,GG-P-0251,고양시재활스포츠센터,환절기,2018,K15554,,,KMDb,,경기도,고양시,경기도 고양시 일산서구 탄현동 111-1,경기도 고양시 일산서구 탄현로 139,37.7032021,126.764905
K15554-A-003,GW-P-0331,암스트롱요양병원,환절기,2018,K15554,,,KMDb,,강원도,춘천시,강원도 춘천시 서면 안보리 312,강원도 춘천시 서면 율장길 328,37.8663021,127.5838809
K15554-A-004,SU-P-2158,신촌동주민센터,환절기,2018,K15554,,,KMDb,,서울특별시,서대문구,서울특별시 서대문구 창천동 4-62,서울특별시 서대문구 연세로2나길 47,37.5578192,126.93957
K15554-A-005,GG-P-0843,세븐일레븐 파주한울점,환절기,2018,K15554,,,KMDb,,경기도,파주시,경기도 파주시 동패동 1915-3,경기도 파주시 동패로63번길 36-1 1층,37.7105774,126.7373256
K15554-A-006,GG-P-0346,그랜드백화점 일산점,환절기,2018,K15554,,,KMDb,,경기도,고양시,경기도 고양시 일산서구 주엽동 22,경기도 고양시 일산서구 중앙로 1436,37.6709971,126.7611656
K15554-A-007,SU-P-2162,신촌이스케이프,환절기,2018,K15554,,,KMDb,,서울특별시,서대문구,서울특별시 서대문구 창천동 57-52,서울특별시 서대문구 연세로5가길 16,37.5574074,126.9358635
K15554-A-008,IC-P-0289,인천가정법원,환절기,2018,K15554,,,KMDb,,인천광역시,미추홀구,인천광역시 미추홀구 주안동 983,인천광역시 미추홀구 경원대로 881,37.4617194,126.6887017
K15554-A-009,GG-P-1200,이천터미널,환절기,2018,K15554,,,KMDb,,경기도,이천시,경기도 이천시 중리동 219-1,경기도 이천시 이섭대천로 1200,37.2771119,127.4471721
K15554-A-010,GW-P-0498,한계령휴게소,환절기,2018,K15554,,,KMDb,,강원도,양양군,강원도 양양군 서면 오색리 산1-30,강원도 양양군 서면 설악로 1,38.0971917,128.4062983
K15554-A-011,GG-P-1342,청강문화산업대학교,환절기,2018,K15554,,,KMDb,,경기도,이천시,경기도 이천시 마장면 해월리 33,경기도 이천시 마장면 청강가창로 389-116,37.2046854,127.3537686
